bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-001_T1w	0.5674396887159533	1.8385760556831285	0.6133	-1.0	4.078590877386261	3.9795984000694884	4.362327833895771	3.893846398193524	0.27033302827754246	0.38180176778365554	0.34786520393880205	0.3816257417201996	0.12291950285434716	0.0	0.0018098322374845298	6.914089213151515	6.837582942375447	6.940642022140641	256	256	176	2.2385710672875154	6.182318193963366	6.791747667567617	11.954353741451971	23.06124903099242	36.43159116581499	36.41431682197155	49.750110269107246	1.0155999660491943	1.0155999660491943	0.9999855160713196	3793.3143	0.0	1.7018	0.0	4508790.0	0.0	9.0	12.6418	1.2521	144.0581	449.8296	445.0	443513.77315247606	138.0	763.0	198.7873	-0.7442	84.0041	705.2589	703.0	626391.6166846039	521.0	910.0	113.7113	-0.2898	61.8279	940.3692	960.0	570714.6112718278	782.0	1041.0	80.3054	0.22591215513864907	0.5455325382418637	0.5719422603771789	0.4373487845523251
sub-004_T1w	0.6859145922746781	1.2147356870022508	0.6527	1170.5444	3.8694574597171645	3.9245546666666664	4.148778666666667	3.5350390458181593	0.27092574351681964	0.36893107286145993	0.3601431836217204	0.5512757003307343	0.17508517056703565	0.0	0.0010072432749344655	5.735038245118955	5.624604428769851	5.737554813402653	256	256	166	2.1439716614814546	4.56763628516489	5.726831947124691	10.46888789472773	3.6694134620869914	5.886350762097883	5.807073310756497	7.865455708084616	0.9375	0.9375	1.000107765197754	312.724	0.0	28.3014	0.0	3784895.0	0.0	133.0	77.1292	4.5925	150.1951	445.8903	432.0	502244.31102491193	157.0	775.0	201.495	8.501	89.1432	698.3518	693.0	683927.3747106359	451.0	956.0	151.7195	0.1943	70.6749	913.0975	926.0	667636.3153255677	749.0	1038.0	88.4525	0.21818969071032165	0.5410656281466715	0.5408319042926265	0.3904897369740579
sub-037_T1w	0.6081358490566038	1.4531075755048897	0.5985	1979.3556	4.409940308699863	4.385504	4.693632	4.150684926099588	0.2710060475604477	0.3676182970797479	0.36137565535980437	0.37245287001132965	0.08064358681440353	0.0	0.006143336740428884	5.456126201222346	5.366674563325201	5.474660978428652	256	256	156	1.5482035530129261	4.270287162208636	6.003300685071032	12.191411339991534	9.502292785579543	19.08697539299937	18.318003722490044	26.364742988891216	0.9375	0.9375	0.9999409914016724	383.4934	0.0	10.2127	0.0	4271416.0	0.0	41.0	23.855	-0.0072	170.362	380.8145	346.0	496789.3164507797	66.0	755.0	223.4846	4.6976	98.8377	691.0434	695.0	673892.1295854566	406.0	972.0	162.7524	0.3917	62.3183	943.0584	960.0	662448.5557581746	788.0	1044.0	78.7439	0.21327697813456126	0.5284497163896175	0.5591890789319772	0.45847916309084
sub-042_T1w	0.7054580912863071	1.3724394385535932	0.5982	1085.4694	5.919841550558144	7.127136906234777	7.07465561263318	3.5577321328064744	0.26531754038260785	0.36591298863351424	0.36876947098387786	0.5168778896331787	0.1497720539569854	0.0	0.00642112405770045	6.648731268156234	6.537971924968733	6.625923293157994	512	512	176	1.7423642288457464	4.72003229474018	5.552881677697097	10.196248509505365	7.54134720931091	15.2365994637098	14.437758991586485	20.535330301738746	0.5077999830245972	0.5077999830245972	0.9999825358390808	867.8101	0.0	12.234	0.0	18975271.0	0.0	54.0	29.7973	-0.2765	157.6178	367.8763	343.0	1814621.5421574283	84.0	713.0	196.8589	4.1264	91.151	693.5606	693.0	2502637.370948232	449.0	951.0	146.821	0.7533	78.8644	917.6708	934.0	2522174.0906098397	749.0	1043.0	91.6023	0.20820791962517352	0.5119633992606231	0.5423458398378656	0.4283675371241589
